year,broodline,district,subdist,strmnmb,Sum_P_AUC,Sum_C_AUC,pink_strm_life,chum_strm_life
1970,Even,222,10,214,14500,1780,21.5,12.6
1970,Even,222,10,216,5375,0,21.5,12.6
1970,Even,222,20,224,1075,0,21.5,12.6
1970,Even,222,20,229,18175,0,21.5,12.6
1970,Even,222,20,234,179125,8103,21.5,12.6
1970,Even,222,20,258,309875,0,21.5,12.6
1970,Even,222,20,264,94500,0,21.5,12.6
1970,Even,222,30,276,12270,0,13.7,12.6
1970,Even,222,30,279,18500,0,9.6,12.6
1970,Even,222,30,282,5725,0,21.5,12.6
1970,Even,223,30,322,171375,34110,21.5,12.6
1970,Even,223,10,421,45750,765,21.5,12.6
1970,Even,223,10,430,22657.5,0,13.7,12.6
1970,Even,223,10,432,290112.5,15550,21.5,12.6
1970,Even,224,10,450,43400,5890,13.7,12.6
1970,Even,224,10,451,14350,0,13.7,12.6
1970,Even,224,10,454,53875,12190,21.5,12.6
1970,Even,224,10,455,97565,0,13.7,12.6
1970,Even,224,10,458,78125,11530,21.5,12.6
1970,Even,224,10,461,16680,0,14.2,12.6
1970,Even,224,30,479,9650,0,9,12.6
1970,Even,224,40,480,56300,0,9,12.6
1970,Even,224,40,484,9960,0,9.6,12.6
1970,Even,224,40,485,50365,0,13.7,12.6
1970,Even,224,40,495,1370,0,13.7,12.6
1970,Even,226,20,601,4340,0,11.9,12.6
1970,Even,226,20,603,13100,0,14.2,12.6
1970,Even,226,20,604,11680,0,13.7,12.6
1970,Even,226,20,608,73875,0,21.5,12.6
1970,Even,226,20,613,35037.5,0,21.5,12.6
1970,Even,226,20,621,1085,0,14.7,12.6
1970,Even,226,20,630,12475,0,21.5,12.6
1970,Even,226,20,632,18402.5,0,11.9,12.6
1970,Even,226,20,633,12732.5,0,14.7,12.6
1970,Even,226,50,653,11325,0,13.7,12.6
1970,Even,226,40,655,8300,0,9.6,12.6
1970,Even,226,40,656,11480,0,14.7,12.6
1970,Even,226,40,666,5315,0,13.7,12.6
1970,Even,226,40,673,10350,0,9,12.6
1970,Even,226,40,676,0,0,9.6,12.6
1970,Even,227,10,741,33200,0,21.5,12.6
1970,Even,227,20,744,5375,0,21.5,12.6
1970,Even,227,20,747,66275,0,21.5,12.6
1970,Even,228,60,812,31250,300,21.5,12.6
1970,Even,228,60,815,217800,18600,21.5,12.6
1970,Even,228,50,817,19610,0,21.5,12.6
1970,Even,228,50,818,16275,0,21.5,12.6
1970,Even,228,50,821,13600,0,21.5,12.6
1970,Even,228,40,827,17220,0,21.5,12.6
1970,Even,228,40,828,78650,0,21.5,12.6
1970,Even,228,40,831,0,0,21.5,12.6
1970,Even,228,30,844,41125,0,21.5,12.6
1970,Even,228,30,847,62050,0,21.5,12.6
1970,Even,228,30,850,32895,0,21.5,12.6
1970,Even,228,30,857,12190,0,14.2,12.6
1970,Even,228,30,861,53350,0,21.5,12.6
1971,Odd,221,20,20,295,0,11.8,12.6
1971,Odd,221,20,35,180250,22350,16,12.6
1971,Odd,221,20,36,17990,29386,16,12.6
1971,Odd,221,30,46,2720,500,16,12.6
1971,Odd,221,30,48,23050,45180,16,12.6
1971,Odd,221,30,51,245250,16756,16,12.6
1971,Odd,221,30,52,169750,12986,16,12.6
1971,Odd,221,30,56,5500,3125,16,12.6
1971,Odd,221,40,76,5600,0,16,12.6
1971,Odd,221,40,80,5100,1500,16,12.6
1971,Odd,221,40,85,0,0,16,12.6
1971,Odd,221,40,86,0,12600,16,12.6
1971,Odd,221,40,87,12000,44100,16,12.6
1971,Odd,221,40,88,0,0,11.7,12.6
1971,Odd,221,40,89,27700,2861,16,12.6
1971,Odd,221,40,92,480,0,6.8,12.6
1971,Odd,221,40,99,2230,250,10.2,12.6
1971,Odd,221,50,115,6530,0,11.7,12.6
1971,Odd,221,50,116,37250,170500,11.7,12.6
1971,Odd,221,50,117,340350,22150,16,12.6
1971,Odd,221,50,123,73600,0,16,12.6
1971,Odd,221,50,127,200,22320,16,12.6
1971,Odd,221,50,129,200,1105,16,12.6
1971,Odd,221,50,153,68000,10250,16,12.6
1971,Odd,222,10,214,160,2290,16,12.6
1971,Odd,222,10,216,800,395,16,12.6
1971,Odd,222,10,218,0,0,16,12.6
1971,Odd,222,20,224,2400,0,16,12.6
1971,Odd,222,20,229,19100,1300,16,12.6
1971,Odd,222,20,233,4955,0,11.7,12.6
1971,Odd,222,20,234,840500,50300,16,12.6
1971,Odd,222,20,258,124000,0,16,12.6
1971,Odd,222,20,263,0,0,11.7,12.6
1971,Odd,222,20,264,7500,0,16,12.6
1971,Odd,222,30,276,3610,3615,11.8,12.6
1971,Odd,222,30,277,0,0,11.8,12.6
1971,Odd,222,30,279,2880,25000,6.8,12.6
1971,Odd,222,30,282,0,2500,16,12.6
1971,Odd,222,30,289,0,0,11.7,12.6
1971,Odd,223,20,303,0,0,9.7,12.6
1971,Odd,223,30,322,796500,38850,16,12.6
1971,Odd,223,10,421,18400,5175,16,12.6
1971,Odd,223,10,424,0,0,16,12.6
1971,Odd,223,10,425,4800,2100,16,12.6
1971,Odd,223,10,430,3300,2425,16,12.6
1971,Odd,223,10,432,47450,0,16,12.6
1971,Odd,224,10,450,590,7800,11.8,12.6
1971,Odd,224,10,451,295,630,11.8,12.6
1971,Odd,224,10,454,0,4450,16,12.6
1971,Odd,224,10,455,8750,13150,11.8,12.6
1971,Odd,224,10,458,0,42050,16,12.6
1971,Odd,224,10,461,0,0,10.2,12.6
1971,Odd,224,10,469,2500,0,11.8,12.6
1971,Odd,224,30,476,544000,0,16,12.6
1971,Odd,224,30,479,0,0,11.7,12.6
1971,Odd,224,40,480,3405,650,11.7,12.6
1971,Odd,224,40,484,0,0,6.8,12.6
1971,Odd,224,40,485,0,0,11.8,12.6
1971,Odd,224,40,495,0,630,11.8,12.6
1971,Odd,224,40,498,0,0,11.8,12.6
1971,Odd,226,20,601,0,0,9.7,12.6
1971,Odd,226,20,603,0,0,10.2,12.6
1971,Odd,226,20,604,650,0,11.8,12.6
1971,Odd,226,20,608,15600,0,15.6,12.6
1971,Odd,226,20,613,7740,1260,15.6,12.6
1971,Odd,226,20,621,0,0,11.7,12.6
1971,Odd,226,20,630,800,1260,16,12.6
1971,Odd,226,20,632,0,0,9.7,12.6
1971,Odd,226,20,633,0,0,11.7,12.6
1971,Odd,226,50,653,0,0,11.8,12.6
1971,Odd,226,40,655,0,0,6.8,12.6
1971,Odd,226,40,656,0,0,11.7,12.6
1971,Odd,226,40,666,0,630,11.8,12.6
1971,Odd,226,40,676,0,0,6.8,12.6
1971,Odd,227,10,707,41340,1260,15.6,12.6
1971,Odd,227,10,710,1560,0,15.6,12.6
1971,Odd,227,10,711,15600,1575,15.6,12.6
1971,Odd,227,10,717,15600,0,15.6,12.6
1971,Odd,227,10,718,7800,0,15.6,12.6
1971,Odd,227,10,719,0,0,15.6,12.6
1971,Odd,227,10,739,160000,1575,16,12.6
1971,Odd,227,10,740,64000,0,16,12.6
1971,Odd,227,10,741,70200,60700,15.6,12.6
1971,Odd,227,20,744,17160,0,15.6,12.6
1971,Odd,227,20,747,85800,0,15.6,12.6
1971,Odd,227,20,749,31200,79950,15.6,12.6
1971,Odd,227,20,752,26550,0,11.8,12.6
1971,Odd,227,20,758,15300,0,10.2,12.6
1971,Odd,227,20,759,102375,2205,11.7,12.6
1971,Odd,228,60,812,255950,3450,15.6,12.6
1971,Odd,228,60,815,151600,14290,15.6,12.6
1971,Odd,228,40,827,42440,0,15.6,12.6
1971,Odd,228,40,828,95080,815,15.6,12.6
1971,Odd,228,20,835,82040,2250,15.6,12.6
1971,Odd,228,20,837,29500,540,15.6,12.6
1971,Odd,228,30,847,100800,0,15.6,12.6
1971,Odd,228,30,857,12750,0,10.2,12.6
1971,Odd,228,30,861,45700,0,15.6,12.6
1972,Even,221,10,11,14072.5,0,14.7,12.6
1972,Even,221,20,20,68.5,0,13.7,12.6
1972,Even,221,20,35,354950,215906,21.5,12.6
1972,Even,221,20,36,106850,17875,21.5,12.6
1972,Even,221,30,46,21175,8225,21.5,12.6
1972,Even,221,30,48,338675,146975,21.5,12.6
1972,Even,221,30,51,149550,122755.6,21.5,12.6
1972,Even,221,30,52,93800,26035,21.5,12.6
1972,Even,221,30,56,45875,12490,21.5,12.6
1972,Even,221,40,76,91225,0,21.5,12.6
1972,Even,221,40,80,96825,15350,21.5,12.6
1972,Even,221,40,86,0,1260,21.5,12.6
1972,Even,221,40,87,0,6300,21.5,12.6
1972,Even,221,40,89,176550,18900,21.5,12.6
1972,Even,221,40,92,4420,0,9.6,12.6
1972,Even,221,40,99,20550,16985,14.2,12.6
1972,Even,221,50,115,508950,0,14.7,12.6
1972,Even,221,50,116,158700,98200,14.7,12.6
1972,Even,221,50,117,335000,171550,21.5,12.6
1972,Even,221,50,123,24375,6760,21.5,12.6
1972,Even,221,50,127,68000,128570,21.5,12.6
1972,Even,221,50,129,30350,36949,21.5,12.6
1972,Even,221,50,152,0,630,14.7,12.6
1972,Even,221,50,153,81075,83949,21.5,12.6
1972,Even,222,10,214,4100,77050,21.5,12.6
1972,Even,222,10,216,35175,13575,21.5,12.6
1972,Even,222,10,217,2880,17860,11.9,12.6
1972,Even,222,10,218,0,0,21.5,12.6
1972,Even,222,20,224,35275,0,21.5,12.6
1972,Even,222,20,229,162200,20710,21.5,12.6
1972,Even,222,20,233,30150,0,14.7,12.6
1972,Even,222,20,234,181100,320440,21.5,12.6
1972,Even,222,20,258,129300,34000,21.5,12.6
1972,Even,222,20,263,7160,0,14.7,12.6
1972,Even,222,20,264,63900,29960,21.5,12.6
1972,Even,222,30,276,46400,5465,13.7,12.6
1972,Even,222,30,277,2422.5,0,13.7,12.6
1972,Even,222,30,279,10750,22160,9.6,12.6
1972,Even,222,30,282,0,13775,21.5,12.6
1972,Even,223,20,303,22025,0,11.9,12.6
1972,Even,223,30,322,93125,119300,21.5,12.6
1972,Even,223,10,421,17537.5,31900,21.5,12.6
1972,Even,223,10,424,8975,0,21.5,12.6
1972,Even,223,10,425,9350,12679,21.5,12.6
1972,Even,223,10,430,18675,6255,13.7,12.6
1972,Even,223,10,432,80450,22450,21.5,12.6
1972,Even,224,10,450,5000,10525,13.7,12.6
1972,Even,224,10,451,0,1180,13.7,12.6
1972,Even,224,10,454,9750,20875,21.5,12.6
1972,Even,224,10,455,26100,34920,13.7,12.6
1972,Even,224,10,458,8500,12644,21.5,12.6
1972,Even,224,30,476,50125,5650,21.5,12.6
1972,Even,224,30,479,12250,1700,9,12.6
1972,Even,224,40,480,26275,2550,9,12.6
1972,Even,224,40,484,14445,850,9.6,12.6
1972,Even,224,40,485,30217.5,2400,13.7,12.6
1972,Even,224,40,495,0,20270,13.7,12.6
1972,Even,226,20,601,3132.5,0,11.9,12.6
1972,Even,226,20,603,102150,0,14.2,12.6
1972,Even,226,20,604,6785,425,13.7,12.6
1972,Even,226,20,608,37900,0,21.5,12.6
1972,Even,226,20,613,4575,61240,21.5,12.6
1972,Even,226,20,621,5425,0,14.7,12.6
1972,Even,226,20,630,6850,2570,21.5,12.6
1972,Even,226,20,632,1370,0,11.9,12.6
1972,Even,226,20,633,4152,425,14.7,12.6
1972,Even,226,20,636,90,3600,9,12.6
1972,Even,226,50,653,5949.5,0,13.7,12.6
1972,Even,226,40,655,14425,0,9.6,12.6
1972,Even,226,40,656,3615,0,14.7,12.6
1972,Even,226,40,666,4110,1242.5,13.7,12.6
1972,Even,226,40,673,820,0,9,12.6
1972,Even,226,40,676,2730,170,9.6,12.6
1972,Even,227,10,702,0,0,14.2,12.6
1972,Even,227,10,703,0,0,14.2,12.6
1972,Even,227,10,707,8660,0,21.5,12.6
1972,Even,227,10,710,1612.5,0,21.5,12.6
1972,Even,227,10,711,1332.5,0,21.5,12.6
1972,Even,227,10,717,0,0,21.5,12.6
1972,Even,227,10,718,1612.5,0,21.5,12.6
1972,Even,227,10,719,365,0,21.5,12.6
1972,Even,227,10,739,47725,2355,21.5,12.6
1972,Even,227,10,740,8900,4200,21.5,12.6
1972,Even,227,10,741,3600,18280,21.5,12.6
1972,Even,227,20,744,5287.5,0,21.5,12.6
1972,Even,227,20,747,61550,0,21.5,12.6
1972,Even,227,20,748,4337.5,0,21.5,12.6
1972,Even,227,20,749,12725,0,21.5,12.6
1972,Even,227,20,752,8820,0,13.7,12.6
1972,Even,227,20,758,17810,0,14.2,12.6
1972,Even,227,20,759,22350,0,14.7,12.6
1972,Even,227,20,775,68.5,0,13.7,12.6
1972,Even,228,60,806,107.5,270,21.5,12.6
1972,Even,228,60,810,7825,0,21.5,12.6
1972,Even,228,60,812,96912.5,5200,21.5,12.6
1972,Even,228,60,815,256625,108000,21.5,12.6
1972,Even,228,50,821,9675,15825,21.5,12.6
1972,Even,228,40,827,26125,0,21.5,12.6
1972,Even,228,40,828,49400,53520,21.5,12.6
1972,Even,228,40,831,1075,0,21.5,12.6
1972,Even,228,20,837,28825,0,21.5,12.6
1972,Even,228,30,844,35875,0,21.5,12.6
1972,Even,228,30,861,45925,0,21.5,12.6
1973,Odd,221,10,11,36210,0,11.7,12.6
1973,Odd,221,20,20,1450,0,11.8,12.6
1973,Odd,221,20,23,2610,77440,16,12.6
1973,Odd,221,20,35,377270,397780,16,12.6
1973,Odd,221,20,36,171275,279480,16,12.6
1973,Odd,221,30,46,22555,14840,16,12.6
1973,Odd,221,30,48,52130,260050,16,12.6
1973,Odd,221,30,51,327250,248260.5,16,12.6
1973,Odd,221,30,52,400380,17360,16,12.6
1973,Odd,221,30,56,92075,7000,16,12.6
1973,Odd,221,40,76,130950,0,16,12.6
1973,Odd,221,40,80,182100,5937.8,16,12.6
1973,Odd,221,40,87,34000,515180,16,12.6
1973,Odd,221,40,88,11582.5,0,11.7,12.6
1973,Odd,221,40,89,279675,34825,16,12.6
1973,Odd,221,40,92,17155,0,6.8,12.6
1973,Odd,221,40,99,27790,24315,10.2,12.6
1973,Odd,221,50,115,33560,0,11.7,12.6
1973,Odd,221,50,116,242900,617580,11.7,12.6
1973,Odd,221,50,117,368710,213540,16,12.6
1973,Odd,221,50,123,165600,10675,16,12.6
1973,Odd,221,50,127,148650,321580,16,12.6
1973,Odd,221,50,129,69950,76300,16,12.6
1973,Odd,221,50,152,14405,15960,11.7,12.6
1973,Odd,221,50,153,516500,18965,16,12.6
1973,Odd,222,10,214,15800,182400,16,12.6
1973,Odd,222,10,216,18140,96230,16,12.6
1973,Odd,222,10,217,0,26165,9.7,12.6
1973,Odd,222,10,218,0,0,16,12.6
1973,Odd,222,20,224,115800,0,16,12.6
1973,Odd,222,20,229,17937.5,90540,16,12.6
1973,Odd,222,20,234,525650,985350,16,12.6
1973,Odd,222,20,258,186600,57215,16,12.6
1973,Odd,222,20,264,3800,63510,16,12.6
1973,Odd,222,30,276,22837.5,33796,11.8,12.6
1973,Odd,222,30,277,21895,0,11.8,12.6
1973,Odd,222,30,279,0,102657.5,6.8,12.6
1973,Odd,222,30,282,2175,15550,16,12.6
1973,Odd,223,20,303,0,0,9.7,12.6
1973,Odd,223,30,322,3899100,729650,16,12.6
1973,Odd,223,10,421,4300,19867.5,16,12.6
1973,Odd,223,10,424,0,580,16,12.6
1973,Odd,223,10,425,0,6012.5,16,12.6
1973,Odd,223,10,430,59525,3752.5,16,12.6
1973,Odd,223,10,432,280500,16765,16,12.6
1973,Odd,224,10,450,0,14595,11.8,12.6
1973,Odd,224,10,451,0,0,11.8,12.6
1973,Odd,224,10,454,0,14025,16,12.6
1973,Odd,224,10,455,3600,17340,11.8,12.6
1973,Odd,224,10,458,0,3150,16,12.6
1973,Odd,224,10,469,2000,3150,11.8,12.6
1973,Odd,224,30,476,96,25500,16,12.6
1973,Odd,224,30,479,0,1575,11.7,12.6
1973,Odd,224,40,480,58.5,2619.5,11.7,12.6
1973,Odd,224,40,484,0,226,6.8,12.6
1973,Odd,224,40,485,0,113,11.8,12.6
1973,Odd,224,40,495,0,86815,11.8,12.6
1973,Odd,224,40,498,0,0,11.8,12.6
1973,Odd,226,20,601,0,0,9.7,12.6
1973,Odd,226,20,603,216200,0,10.2,12.6
1973,Odd,226,20,608,157000,0,15.6,12.6
1973,Odd,226,20,613,234,9535,15.6,12.6
1973,Odd,226,20,621,9800,0,11.7,12.6
1973,Odd,226,20,630,80,0,16,12.6
1973,Odd,226,20,632,0,0,9.7,12.6
1973,Odd,226,20,636,0,0,11.7,12.6
1973,Odd,226,50,653,8375,0,11.8,12.6
1973,Odd,226,40,666,38700,0,11.8,12.6
1973,Odd,226,40,673,31830,0,11.7,12.6
1973,Odd,226,40,676,975,0,6.8,12.6
1973,Odd,227,10,707,35790,0,15.6,12.6
1973,Odd,227,10,710,4725,0,15.6,12.6
1973,Odd,227,10,711,42285,0,15.6,12.6
1973,Odd,227,10,717,24039,0,15.6,12.6
1973,Odd,227,10,718,2385,0,15.6,12.6
1973,Odd,227,10,719,2673,0,15.6,12.6
1973,Odd,227,10,739,78720,950,16,12.6
1973,Odd,227,10,740,22192,0,16,12.6
1973,Odd,227,10,741,22193.6,2340,15.6,12.6
1973,Odd,227,20,744,19546.8,0,15.6,12.6
1973,Odd,227,20,747,101895,0,15.6,12.6
1973,Odd,227,20,748,20000,0,15.6,12.6
1973,Odd,227,20,749,104073,0,15.6,12.6
1973,Odd,227,20,752,114279.5,0,11.8,12.6
1973,Odd,227,20,758,22075.5,0,10.2,12.6
1973,Odd,227,20,775,4637.5,0,11.8,12.6
1973,Odd,227,20,788,53250,0,15.6,12.6
1973,Odd,228,60,806,3900,0,15.6,12.6
1973,Odd,228,60,810,1560,0,15.6,12.6
1973,Odd,228,60,812,1079980,8100,15.6,12.6
1973,Odd,228,60,815,82990,278440,15.6,12.6
1973,Odd,228,50,817,24680,0,15.6,12.6
1973,Odd,228,50,818,19410,0,15.6,12.6
1973,Odd,228,50,821,19465,44280,15.6,12.6
1973,Odd,228,40,827,74770,0,15.6,12.6
1973,Odd,228,40,828,93530,120550,15.6,12.6
1973,Odd,228,40,831,97395,0,15.6,12.6
1973,Odd,228,20,835,174195,0,15.6,12.6
1973,Odd,228,20,837,176750,0,15.6,12.6
1973,Odd,228,30,844,136350,0,15.6,12.6
1973,Odd,228,30,847,113300,0,15.6,12.6
1973,Odd,228,30,850,37150,18550,15.6,12.6
1973,Odd,228,30,857,17420,0,10.2,12.6
1973,Odd,228,30,861,101350,0,15.6,12.6
1974,Even,221,10,11,0,0,14.7,12.6
1974,Even,221,20,20,0,700,13.7,12.6
1974,Even,221,20,23,0,0,21.5,12.6
1974,Even,221,20,35,84075,16000,21.5,12.6
1974,Even,221,20,36,19225,3750,21.5,12.6
1974,Even,221,30,46,29875,8400,21.5,12.6
1974,Even,221,30,48,14000,49500,21.5,12.6
1974,Even,221,30,51,32650,11000,21.5,12.6
1974,Even,221,30,52,22250,21000,21.5,12.6
1974,Even,221,30,56,53675,0,21.5,12.6
1974,Even,221,40,80,40025,5250,21.5,12.6
1974,Even,221,40,87,0,18900,21.5,12.6
1974,Even,221,40,89,98500,1050,21.5,12.6
1974,Even,221,50,117,93000,31500,21.5,12.6
1974,Even,221,50,123,90875,49000,21.5,12.6
1974,Even,221,50,153,10750,3500,21.5,12.6
1974,Even,222,20,224,19350,0,21.5,12.6
1974,Even,222,20,229,584525,1500,21.5,12.6
1974,Even,222,20,234,293000,28000,21.5,12.6
1974,Even,222,20,258,2850,0,21.5,12.6
1974,Even,222,20,264,96250,0,21.5,12.6
1974,Even,224,40,484,24000,0,9.6,12.6
1974,Even,224,40,485,93075,0,13.7,12.6
1974,Even,224,40,495,34550,0,13.7,12.6
1974,Even,226,20,601,5785,0,11.9,12.6
1974,Even,226,20,608,0,0,21.5,12.6
1974,Even,226,20,613,24350,0,21.5,12.6
1974,Even,226,20,621,91970,0,14.7,12.6
1974,Even,226,20,632,0,0,11.9,12.6
1974,Even,226,20,633,0,0,14.7,12.6
1974,Even,226,20,636,900,0,9,12.6
1974,Even,226,40,655,31500,0,9.6,12.6
1974,Even,226,40,656,19500,0,14.7,12.6
1974,Even,226,40,666,0,0,13.7,12.6
1974,Even,226,40,676,0,0,9.6,12.6
1974,Even,227,10,739,0,0,21.5,12.6
1974,Even,227,10,740,0,0,21.5,12.6
1974,Even,227,10,741,7525,1890,21.5,12.6
1974,Even,227,20,744,5375,0,21.5,12.6
1974,Even,227,20,747,2150,0,21.5,12.6
1974,Even,227,20,748,4275,0,21.5,12.6
1974,Even,227,20,749,0,0,21.5,12.6
1974,Even,227,20,752,0,0,13.7,12.6
1974,Even,227,20,758,13680,0,14.2,12.6
1974,Even,227,20,759,2807.35,6.3,14.7,12.6
1974,Even,227,20,775,0,0,13.7,12.6
1974,Even,228,60,812,5250,0,21.5,12.6
1974,Even,228,50,817,4700,0,21.5,12.6
1974,Even,228,50,818,0,0,21.5,12.6
1974,Even,228,40,827,66750,0,21.5,12.6
1974,Even,228,40,828,1950,0,21.5,12.6
1974,Even,228,40,831,0,0,21.5,12.6
1974,Even,228,20,835,0,0,21.5,12.6
1974,Even,228,20,837,0,0,21.5,12.6
1974,Even,228,30,844,91900,0,21.5,12.6
1974,Even,228,30,847,64375,0,21.5,12.6
1974,Even,228,30,850,27000,0,21.5,12.6
1974,Even,228,30,857,8075,0,14.2,12.6
1974,Even,228,30,861,14475,0,21.5,12.6
1975,Odd,221,10,11,81915,0,11.7,12.6
1975,Odd,221,20,20,120,0,11.8,12.6
1975,Odd,221,20,23,51000,0,16,12.6
1975,Odd,221,20,35,764500,49650,16,12.6
1975,Odd,221,20,36,116075,8150,16,12.6
1975,Odd,221,30,46,28435,504,16,12.6
1975,Odd,221,30,48,74350,13460,16,12.6
1975,Odd,221,30,51,859100,26420,16,12.6
1975,Odd,221,30,52,588750,129,16,12.6
1975,Odd,221,30,56,138450,0,16,12.6
1975,Odd,221,40,76,217250,0,16,12.6
1975,Odd,221,40,80,516300,0,16,12.6
1975,Odd,221,40,87,19385,9695,16,12.6
1975,Odd,221,40,88,13490,0,11.7,12.6
1975,Odd,221,40,89,485500,0,16,12.6
1975,Odd,221,40,92,54380,0,6.8,12.6
1975,Odd,221,40,99,44120,915,10.2,12.6
1975,Odd,221,50,115,125355,0,11.7,12.6
1975,Odd,221,50,116,205450,32760,11.7,12.6
1975,Odd,221,50,117,280350,12150,16,12.6
1975,Odd,221,50,123,277100,19800,16,12.6
1975,Odd,221,50,127,265050,31790,16,12.6
1975,Odd,221,50,129,99150,4060,16,12.6
1975,Odd,221,50,152,30690,1850,11.7,12.6
1975,Odd,221,50,153,254150,5760,16,12.6
1975,Odd,222,10,214,47875,3950,16,12.6
1975,Odd,222,10,216,2195,0,16,12.6
1975,Odd,222,10,217,1360,0,9.7,12.6
1975,Odd,222,10,218,0,0,16,12.6
1975,Odd,222,20,224,26650,0,16,12.6
1975,Odd,222,20,229,6325,0,16,12.6
1975,Odd,222,20,234,425000,42100,16,12.6
1975,Odd,222,20,258,72050,0,16,12.6
1975,Odd,222,20,264,16750,1230,16,12.6
1975,Odd,222,30,276,7500,0,11.8,12.6
1975,Odd,222,30,277,262.5,0,11.8,12.6
1975,Odd,222,30,279,5877,0,6.8,12.6
1975,Odd,222,30,282,1575,0,16,12.6
1975,Odd,223,20,303,0,0,9.7,12.6
1975,Odd,223,30,322,3960000,19000,16,12.6
1975,Odd,223,10,421,1000,360,16,12.6
1975,Odd,223,10,424,0,0,16,12.6
1975,Odd,223,10,425,800,63,16,12.6
1975,Odd,223,10,430,32000,0,16,12.6
1975,Odd,223,10,432,89290,3600,16,12.6
1975,Odd,224,10,450,180,0,11.8,12.6
1975,Odd,224,10,451,0,0,11.8,12.6
1975,Odd,224,10,458,400,0,16,12.6
1975,Odd,224,10,469,708,0,11.8,12.6
1975,Odd,224,30,476,37800,0,16,12.6
1975,Odd,224,30,479,1462.5,0,11.7,12.6
1975,Odd,226,20,601,16950,0,9.7,12.6
1975,Odd,226,20,603,69500,0,10.2,12.6
1975,Odd,226,20,604,10468,160,11.8,12.6
1975,Odd,226,20,608,464700,0,15.6,12.6
1975,Odd,226,20,613,12820,0,15.6,12.6
1975,Odd,226,20,621,56325,0,11.7,12.6
1975,Odd,226,20,630,92350,0,16,12.6
1975,Odd,226,20,632,1510,0,9.7,12.6
1975,Odd,226,20,633,6705,0,11.7,12.6
1975,Odd,226,20,636,2632.5,0,11.7,12.6
1975,Odd,226,40,655,1920,0,6.8,12.6
1975,Odd,226,40,656,1777.5,0,11.7,12.6
1975,Odd,226,40,666,46115,0,11.8,12.6
1975,Odd,226,40,673,48727.5,0,11.7,12.6
1975,Odd,226,40,676,7695,0,6.8,12.6
1975,Odd,227,10,707,110010,0,15.6,12.6
1975,Odd,227,10,710,25950,0,15.6,12.6
1975,Odd,227,10,711,66390,0,15.6,12.6
1975,Odd,227,10,717,7590,0,15.6,12.6
1975,Odd,227,10,718,38430,0,15.6,12.6
1975,Odd,227,10,719,10005,0,15.6,12.6
1975,Odd,227,10,739,80190,0,16,12.6
1975,Odd,227,10,740,57900,0,16,12.6
1975,Odd,227,10,741,35790,0,15.6,12.6
1975,Odd,227,20,744,55140,0,15.6,12.6
1975,Odd,227,20,747,172386,0,15.6,12.6
1975,Odd,227,20,748,29400,0,15.6,12.6
1975,Odd,227,20,749,90660,0,15.6,12.6
1975,Odd,227,20,752,42780,0,11.8,12.6
1975,Odd,227,20,758,34050,0,10.2,12.6
1975,Odd,227,20,759,126000,0,11.7,12.6
1975,Odd,227,20,775,4770,0,11.8,12.6
1975,Odd,228,60,810,29770,0,15.6,12.6
1975,Odd,228,60,812,728350,3600,15.6,12.6
1975,Odd,228,60,815,172845,19730,15.6,12.6
1975,Odd,228,50,817,43494,0,15.6,12.6
1975,Odd,228,50,818,47323,0,15.6,12.6
1975,Odd,228,50,821,26000,408,15.6,12.6
1975,Odd,228,40,827,90490,0,15.6,12.6
1975,Odd,228,40,828,165665,0,15.6,12.6
1975,Odd,228,40,831,121500,0,15.6,12.6
1975,Odd,228,20,835,154590,0,15.6,12.6
1975,Odd,228,20,837,102851.5,0,15.6,12.6
1975,Odd,228,30,844,224400,0,15.6,12.6
1975,Odd,228,30,847,153180,0,15.6,12.6
1975,Odd,228,30,850,120400,0,15.6,12.6
1975,Odd,228,30,857,23100,0,10.2,12.6
1975,Odd,228,30,861,134515,0,15.6,12.6
1976,Even,221,10,11,5042.5,0,14.7,12.6
1976,Even,221,20,20,90,0,13.7,12.6
1976,Even,221,20,23,4000,650,21.5,12.6
1976,Even,221,20,35,361650,20850,21.5,12.6
1976,Even,221,20,36,81625,2050,21.5,12.6
1976,Even,221,30,46,27175,0,21.5,12.6
1976,Even,221,30,48,246250,15425,21.5,12.6
1976,Even,221,30,51,400875,14915,21.5,12.6
1976,Even,221,30,52,298800,0,21.5,12.6
1976,Even,221,30,56,82400,0,21.5,12.6
1976,Even,221,40,76,109250,0,21.5,12.6
1976,Even,221,40,80,222100,0,21.5,12.6
1976,Even,221,40,87,21250,22570,21.5,12.6
1976,Even,221,40,88,16570,0,14.7,12.6
1976,Even,221,40,89,394875,2050,21.5,12.6
1976,Even,221,40,92,29250,0,9.6,12.6
1976,Even,221,40,99,113595,10245,14.2,12.6
1976,Even,221,50,115,494750,0,14.7,12.6
1976,Even,221,50,116,979500,86150,14.7,12.6
1976,Even,221,50,117,218125,13850,21.5,12.6
1976,Even,221,50,123,75175,1875,21.5,12.6
1976,Even,221,50,127,230875,12460,21.5,12.6
1976,Even,221,50,129,90050,4310,21.5,12.6
1976,Even,221,50,152,35580,5280,14.7,12.6
1976,Even,221,50,153,332800,7065,21.5,12.6
1976,Even,222,10,214,77850,63200,21.5,12.6
1976,Even,222,10,216,118700,15910,21.5,12.6
1976,Even,222,10,217,63260,17240,11.9,12.6
1976,Even,222,10,218,0,0,21.5,12.6
